date,station_name,river_name,station_code,variable,value,unit,source_sheet_index
2024-12-06,松浦大桥,黄浦江,63401120,water_level,2.35,m,3
2024-12-07,松浦大桥,黄浦江,63401120,water_level,2.29,m,3
2024-12-08,松浦大桥,黄浦江,63401120,water_level,2.29,m,3
2024-12-09,松浦大桥,黄浦江,63401120,water_level,2.35,m,3
2024-12-10,松浦大桥,黄浦江,63401120,water_level,2.18,m,3
2024-12-11,松浦大桥,黄浦江,63401120,water_level,2.27,m,3
2024-12-12,松浦大桥,黄浦江,63401120,water_level,2.32,m,3
2024-12-13,松浦大桥,黄浦江,63401120,water_level,2.34,m,3
2024-12-14,松浦大桥,黄浦江,63401120,water_level,2.3,m,3
2024-12-15,松浦大桥,黄浦江,63401120,water_level,2.31,m,3
2024-12-16,松浦大桥,黄浦江,63401120,water_level,2.25,m,3
2024-12-17,松浦大桥,黄浦江,63401120,water_level,2.26,m,3
2024-12-18,松浦大桥,黄浦江,63401120,water_level,2.31,m,3
2024-12-19,松浦大桥,黄浦江,63401120,water_level,2.4,m,3
2024-12-20,松浦大桥,黄浦江,63401120,water_level,2.34,m,3
2024-12-21,松浦大桥,黄浦江,63401120,water_level,2.27,m,3
2024-12-22,松浦大桥,黄浦江,63401120,water_level,2.34,m,3
2024-12-23,松浦大桥,黄浦江,63401120,water_level,2.26,m,3
2024-12-24,松浦大桥,黄浦江,63401120,water_level,2.17,m,3
2024-12-25,松浦大桥,黄浦江,63401120,water_level,2.24,m,3
2024-12-26,松浦大桥,黄浦江,63401120,water_level,2.16,m,3
2024-12-27,松浦大桥,黄浦江,63401120,water_level,2.2,m,3
2024-12-28,松浦大桥,黄浦江,63401120,water_level,2.14,m,3
2024-12-29,松浦大桥,黄浦江,63401120,water_level,2.08,m,3
2024-12-30,松浦大桥,黄浦江,63401120,water_level,2.09,m,3
2024-12-31,松浦大桥,黄浦江,63401120,water_level,2.14,m,3
2022-01-01,黄渡,苏州河/吴淞江,63405100,flow,26.4,m3/s,0
2022-01-02,黄渡,苏州河/吴淞江,63405100,flow,10.9,m3/s,0
2022-01-03,黄渡,苏州河/吴淞江,63405100,flow,3.8,m3/s,0
2022-01-04,黄渡,苏州河/吴淞江,63405100,flow,5.8,m3/s,0
2022-01-05,黄渡,苏州河/吴淞江,63405100,flow,4.3,m3/s,0
2022-01-06,黄渡,苏州河/吴淞江,63405100,flow,3.9,m3/s,0
2022-01-07,黄渡,苏州河/吴淞江,63405100,flow,4.6,m3/s,0
2022-01-08,黄渡,苏州河/吴淞江,63405100,flow,9.9,m3/s,0
2022-01-09,黄渡,苏州河/吴淞江,63405100,flow,27.5,m3/s,0
2022-01-10,黄渡,苏州河/吴淞江,63405100,flow,31.0,m3/s,0
2022-01-11,黄渡,苏州河/吴淞江,63405100,flow,28.7,m3/s,0
2022-01-12,黄渡,苏州河/吴淞江,63405100,flow,32.2,m3/s,0
2022-01-13,黄渡,苏州河/吴淞江,63405100,flow,30.8,m3/s,0
2022-01-14,黄渡,苏州河/吴淞江,63405100,flow,30.9,m3/s,0
2022-01-15,黄渡,苏州河/吴淞江,63405100,flow,30.4,m3/s,0
2022-01-16,黄渡,苏州河/吴淞江,63405100,flow,29.4,m3/s,0
2022-01-17,黄渡,苏州河/吴淞江,63405100,flow,9.6,m3/s,0
2022-01-18,黄渡,苏州河/吴淞江,63405100,flow,12.3,m3/s,0
2022-01-19,黄渡,苏州河/吴淞江,63405100,flow,10.1,m3/s,0
2022-01-20,黄渡,苏州河/吴淞江,63405100,flow,4.6,m3/s,0
2022-01-21,黄渡,苏州河/吴淞江,63405100,flow,4.8,m3/s,0
2022-01-22,黄渡,苏州河/吴淞江,63405100,flow,5.4,m3/s,0
2022-01-23,黄渡,苏州河/吴淞江,63405100,flow,5.1,m3/s,0
2022-01-24,黄渡,苏州河/吴淞江,63405100,flow,28.0,m3/s,0
2022-01-25,黄渡,苏州河/吴淞江,63405100,flow,32.8,m3/s,0
2022-01-26,黄渡,苏州河/吴淞江,63405100,flow,32.0,m3/s,0
2022-01-27,黄渡,苏州河/吴淞江,63405100,flow,36.6,m3/s,0
2022-01-28,黄渡,苏州河/吴淞江,63405100,flow,37.6,m3/s,0
2022-01-29,黄渡,苏州河/吴淞江,63405100,flow,35.1,m3/s,0
2022-01-30,黄渡,苏州河/吴淞江,63405100,flow,34.9,m3/s,0
2022-01-31,黄渡,苏州河/吴淞江,63405100,flow,11.1,m3/s,0
2022-02-01,黄渡,苏州河/吴淞江,63405100,flow,11.0,m3/s,0
2022-02-02,黄渡,苏州河/吴淞江,63405100,flow,8.9,m3/s,0
2022-02-03,黄渡,苏州河/吴淞江,63405100,flow,9.2,m3/s,0
2022-02-04,黄渡,苏州河/吴淞江,63405100,flow,8.8,m3/s,0
2022-02-05,黄渡,苏州河/吴淞江,63405100,flow,11.6,m3/s,0
2022-02-06,黄渡,苏州河/吴淞江,63405100,flow,11.9,m3/s,0
2022-02-07,黄渡,苏州河/吴淞江,63405100,flow,32.6,m3/s,0
2022-02-08,黄渡,苏州河/吴淞江,63405100,flow,41.2,m3/s,0
2022-02-09,黄渡,苏州河/吴淞江,63405100,flow,45.4,m3/s,0
2022-02-10,黄渡,苏州河/吴淞江,63405100,flow,41.1,m3/s,0
2022-02-11,黄渡,苏州河/吴淞江,63405100,flow,41.1,m3/s,0
2022-02-12,黄渡,苏州河/吴淞江,63405100,flow,39.9,m3/s,0
2022-02-13,黄渡,苏州河/吴淞江,63405100,flow,38.5,m3/s,0
2022-02-14,黄渡,苏州河/吴淞江,63405100,flow,35.9,m3/s,0
2022-02-15,黄渡,苏州河/吴淞江,63405100,flow,9.8,m3/s,0
2022-02-16,黄渡,苏州河/吴淞江,63405100,flow,15.7,m3/s,0
2022-02-17,黄渡,苏州河/吴淞江,63405100,flow,7.3,m3/s,0
2022-02-18,黄渡,苏州河/吴淞江,63405100,flow,3.4,m3/s,0
2022-02-19,黄渡,苏州河/吴淞江,63405100,flow,1.8,m3/s,0
2022-02-20,黄渡,苏州河/吴淞江,63405100,flow,7.9,m3/s,0
2022-02-21,黄渡,苏州河/吴淞江,63405100,flow,6.2,m3/s,0
2022-02-22,黄渡,苏州河/吴淞江,63405100,flow,30.8,m3/s,0
2022-02-23,黄渡,苏州河/吴淞江,63405100,flow,35.5,m3/s,0
2022-02-24,黄渡,苏州河/吴淞江,63405100,flow,38.0,m3/s,0
2022-02-25,黄渡,苏州河/吴淞江,63405100,flow,37.4,m3/s,0
2022-02-26,黄渡,苏州河/吴淞江,63405100,flow,33.5,m3/s,0
2022-02-27,黄渡,苏州河/吴淞江,63405100,flow,32.4,m3/s,0
2022-02-28,黄渡,苏州河/吴淞江,63405100,flow,34.5,m3/s,0
2022-03-01,黄渡,苏州河/吴淞江,63405100,flow,32.7,m3/s,0
2022-03-02,黄渡,苏州河/吴淞江,63405100,flow,14.3,m3/s,0
2022-03-03,黄渡,苏州河/吴淞江,63405100,flow,9.5,m3/s,0
2022-03-04,黄渡,苏州河/吴淞江,63405100,flow,3.2,m3/s,0
2022-03-05,黄渡,苏州河/吴淞江,63405100,flow,7.3,m3/s,0
2022-03-06,黄渡,苏州河/吴淞江,63405100,flow,7.7,m3/s,0
2022-03-07,黄渡,苏州河/吴淞江,63405100,flow,7.9,m3/s,0
2022-03-08,黄渡,苏州河/吴淞江,63405100,flow,8.5,m3/s,0
2022-03-09,黄渡,苏州河/吴淞江,63405100,flow,34.5,m3/s,0
2022-03-10,黄渡,苏州河/吴淞江,63405100,flow,38.8,m3/s,0
2022-03-11,黄渡,苏州河/吴淞江,63405100,flow,44.2,m3/s,0
2022-03-12,黄渡,苏州河/吴淞江,63405100,flow,35.2,m3/s,0
2022-03-13,黄渡,苏州河/吴淞江,63405100,flow,29.1,m3/s,0
2022-03-14,黄渡,苏州河/吴淞江,63405100,flow,40.2,m3/s,0
2022-03-15,黄渡,苏州河/吴淞江,63405100,flow,35.2,m3/s,0
2022-03-16,黄渡,苏州河/吴淞江,63405100,flow,34.7,m3/s,0
2022-03-17,黄渡,苏州河/吴淞江,63405100,flow,11.1,m3/s,0
2022-03-18,黄渡,苏州河/吴淞江,63405100,flow,6.6,m3/s,0
2022-03-19,黄渡,苏州河/吴淞江,63405100,flow,6.2,m3/s,0
2022-03-20,黄渡,苏州河/吴淞江,63405100,flow,-8.2,m3/s,0
2022-03-21,黄渡,苏州河/吴淞江,63405100,flow,-7.3,m3/s,0
2022-03-22,黄渡,苏州河/吴淞江,63405100,flow,2.5,m3/s,0
2022-03-23,黄渡,苏州河/吴淞江,63405100,flow,20.6,m3/s,0
2022-03-24,黄渡,苏州河/吴淞江,63405100,flow,40.5,m3/s,0
2022-03-25,黄渡,苏州河/吴淞江,63405100,flow,35.5,m3/s,0
2022-03-26,黄渡,苏州河/吴淞江,63405100,flow,42.1,m3/s,0
2022-03-27,黄渡,苏州河/吴淞江,63405100,flow,46.5,m3/s,0
2022-03-28,黄渡,苏州河/吴淞江,63405100,flow,48.9,m3/s,0
2022-03-29,黄渡,苏州河/吴淞江,63405100,flow,39.8,m3/s,0
2022-03-30,黄渡,苏州河/吴淞江,63405100,flow,40.6,m3/s,0
2022-03-31,黄渡,苏州河/吴淞江,63405100,flow,14.6,m3/s,0
2022-04-01,黄渡,苏州河/吴淞江,63405100,flow,13.3,m3/s,0
2022-04-02,黄渡,苏州河/吴淞江,63405100,flow,12.8,m3/s,0
2022-04-03,黄渡,苏州河/吴淞江,63405100,flow,11.9,m3/s,0
2022-04-04,黄渡,苏州河/吴淞江,63405100,flow,11.3,m3/s,0
2022-04-05,黄渡,苏州河/吴淞江,63405100,flow,11.8,m3/s,0
2022-04-06,黄渡,苏州河/吴淞江,63405100,flow,13.3,m3/s,0
2022-04-07,黄渡,苏州河/吴淞江,63405100,flow,26.2,m3/s,0
2022-04-08,黄渡,苏州河/吴淞江,63405100,flow,28.4,m3/s,0
2022-04-09,黄渡,苏州河/吴淞江,63405100,flow,29.0,m3/s,0
2022-04-10,黄渡,苏州河/吴淞江,63405100,flow,31.2,m3/s,0
2022-04-11,黄渡,苏州河/吴淞江,63405100,flow,30.4,m3/s,0
2022-04-12,黄渡,苏州河/吴淞江,63405100,flow,27.1,m3/s,0
2022-04-13,黄渡,苏州河/吴淞江,63405100,flow,18.7,m3/s,0
2022-04-14,黄渡,苏州河/吴淞江,63405100,flow,24.9,m3/s,0
2022-04-15,黄渡,苏州河/吴淞江,63405100,flow,10.6,m3/s,0
2022-04-16,黄渡,苏州河/吴淞江,63405100,flow,14.2,m3/s,0
2022-04-17,黄渡,苏州河/吴淞江,63405100,flow,9.2,m3/s,0
2022-04-18,黄渡,苏州河/吴淞江,63405100,flow,12.6,m3/s,0
2022-04-19,黄渡,苏州河/吴淞江,63405100,flow,7.4,m3/s,0
2022-04-20,黄渡,苏州河/吴淞江,63405100,flow,12.4,m3/s,0
2022-04-21,黄渡,苏州河/吴淞江,63405100,flow,12.4,m3/s,0
2022-04-22,黄渡,苏州河/吴淞江,63405100,flow,32.1,m3/s,0
2022-04-23,黄渡,苏州河/吴淞江,63405100,flow,30.5,m3/s,0
2022-04-24,黄渡,苏州河/吴淞江,63405100,flow,25.0,m3/s,0
2022-04-25,黄渡,苏州河/吴淞江,63405100,flow,32.4,m3/s,0
2022-04-26,黄渡,苏州河/吴淞江,63405100,flow,24.6,m3/s,0
2022-04-27,黄渡,苏州河/吴淞江,63405100,flow,24.6,m3/s,0
2022-04-28,黄渡,苏州河/吴淞江,63405100,flow,26.2,m3/s,0
2022-04-29,黄渡,苏州河/吴淞江,63405100,flow,25.6,m3/s,0
2022-04-30,黄渡,苏州河/吴淞江,63405100,flow,11.0,m3/s,0
2022-05-01,黄渡,苏州河/吴淞江,63405100,flow,8.1,m3/s,0
2022-05-02,黄渡,苏州河/吴淞江,63405100,flow,13.5,m3/s,0
2022-05-03,黄渡,苏州河/吴淞江,63405100,flow,9.6,m3/s,0
2022-05-04,黄渡,苏州河/吴淞江,63405100,flow,10.7,m3/s,0
2022-05-05,黄渡,苏州河/吴淞江,63405100,flow,13.5,m3/s,0
2022-05-06,黄渡,苏州河/吴淞江,63405100,flow,6.4,m3/s,0
2022-05-07,黄渡,苏州河/吴淞江,63405100,flow,26.1,m3/s,0
2022-05-08,黄渡,苏州河/吴淞江,63405100,flow,30.6,m3/s,0
2022-05-09,黄渡,苏州河/吴淞江,63405100,flow,25.6,m3/s,0
2022-05-10,黄渡,苏州河/吴淞江,63405100,flow,29.2,m3/s,0
2022-05-11,黄渡,苏州河/吴淞江,63405100,flow,27.3,m3/s,0
2022-05-12,黄渡,苏州河/吴淞江,63405100,flow,25.1,m3/s,0
2022-05-13,黄渡,苏州河/吴淞江,63405100,flow,19.4,m3/s,0
2022-05-14,黄渡,苏州河/吴淞江,63405100,flow,25.3,m3/s,0
2022-05-15,黄渡,苏州河/吴淞江,63405100,flow,6.1,m3/s,0
2022-05-16,黄渡,苏州河/吴淞江,63405100,flow,8.4,m3/s,0
2022-05-17,黄渡,苏州河/吴淞江,63405100,flow,5.6,m3/s,0
2022-05-18,黄渡,苏州河/吴淞江,63405100,flow,8.8,m3/s,0
2022-05-19,黄渡,苏州河/吴淞江,63405100,flow,6.0,m3/s,0
2022-05-20,黄渡,苏州河/吴淞江,63405100,flow,9.2,m3/s,0
2022-05-21,黄渡,苏州河/吴淞江,63405100,flow,14.1,m3/s,0
2022-05-22,黄渡,苏州河/吴淞江,63405100,flow,24.8,m3/s,0
2022-05-23,黄渡,苏州河/吴淞江,63405100,flow,29.6,m3/s,0
2022-05-24,黄渡,苏州河/吴淞江,63405100,flow,27.4,m3/s,0
2022-05-25,黄渡,苏州河/吴淞江,63405100,flow,26.7,m3/s,0
2022-05-26,黄渡,苏州河/吴淞江,63405100,flow,25.6,m3/s,0
2022-05-27,黄渡,苏州河/吴淞江,63405100,flow,22.2,m3/s,0
2022-05-28,黄渡,苏州河/吴淞江,63405100,flow,23.3,m3/s,0
2022-05-29,黄渡,苏州河/吴淞江,63405100,flow,10.1,m3/s,0
2022-05-30,黄渡,苏州河/吴淞江,63405100,flow,9.1,m3/s,0
2022-05-31,黄渡,苏州河/吴淞江,63405100,flow,5.7,m3/s,0
2022-06-01,黄渡,苏州河/吴淞江,63405100,flow,12.5,m3/s,0
2022-06-02,黄渡,苏州河/吴淞江,63405100,flow,5.4,m3/s,0
2022-06-03,黄渡,苏州河/吴淞江,63405100,flow,2.9,m3/s,0
2022-06-04,黄渡,苏州河/吴淞江,63405100,flow,10.3,m3/s,0
2022-06-05,黄渡,苏州河/吴淞江,63405100,flow,18.9,m3/s,0
2022-06-06,黄渡,苏州河/吴淞江,63405100,flow,39.0,m3/s,0
2022-06-07,黄渡,苏州河/吴淞江,63405100,flow,42.3,m3/s,0
2022-06-08,黄渡,苏州河/吴淞江,63405100,flow,43.8,m3/s,0
2022-06-09,黄渡,苏州河/吴淞江,63405100,flow,43.7,m3/s,0
2022-06-10,黄渡,苏州河/吴淞江,63405100,flow,41.6,m3/s,0
2022-06-11,黄渡,苏州河/吴淞江,63405100,flow,38.3,m3/s,0
2022-06-12,黄渡,苏州河/吴淞江,63405100,flow,41.3,m3/s,0
2022-06-13,黄渡,苏州河/吴淞江,63405100,flow,25.0,m3/s,0
2022-06-14,黄渡,苏州河/吴淞江,63405100,flow,18.0,m3/s,0
2022-06-15,黄渡,苏州河/吴淞江,63405100,flow,10.6,m3/s,0
2022-06-16,黄渡,苏州河/吴淞江,63405100,flow,10.7,m3/s,0
2022-06-17,黄渡,苏州河/吴淞江,63405100,flow,7.3,m3/s,0
2022-06-18,黄渡,苏州河/吴淞江,63405100,flow,10.8,m3/s,0
2022-06-19,黄渡,苏州河/吴淞江,63405100,flow,13.2,m3/s,0
2022-06-20,黄渡,苏州河/吴淞江,63405100,flow,37.9,m3/s,0
2022-06-21,黄渡,苏州河/吴淞江,63405100,flow,38.5,m3/s,0
2022-06-22,黄渡,苏州河/吴淞江,63405100,flow,42.3,m3/s,0
2022-06-23,黄渡,苏州河/吴淞江,63405100,flow,46.3,m3/s,0
2022-06-24,黄渡,苏州河/吴淞江,63405100,flow,43.1,m3/s,0
2022-06-25,黄渡,苏州河/吴淞江,63405100,flow,42.9,m3/s,0
2022-06-26,黄渡,苏州河/吴淞江,63405100,flow,43.0,m3/s,0
2022-06-27,黄渡,苏州河/吴淞江,63405100,flow,39.1,m3/s,0
2022-06-28,黄渡,苏州河/吴淞江,63405100,flow,16.8,m3/s,0
2022-06-29,黄渡,苏州河/吴淞江,63405100,flow,0.4,m3/s,0
2022-06-30,黄渡,苏州河/吴淞江,63405100,flow,26.7,m3/s,0
2022-07-01,黄渡,苏州河/吴淞江,63405100,flow,11.2,m3/s,0
2022-07-02,黄渡,苏州河/吴淞江,63405100,flow,13.6,m3/s,0
2022-07-03,黄渡,苏州河/吴淞江,63405100,flow,11.4,m3/s,0
2022-07-04,黄渡,苏州河/吴淞江,63405100,flow,12.5,m3/s,0
2022-07-05,黄渡,苏州河/吴淞江,63405100,flow,30.1,m3/s,0
2022-07-06,黄渡,苏州河/吴淞江,63405100,flow,41.7,m3/s,0
2022-07-07,黄渡,苏州河/吴淞江,63405100,flow,39.7,m3/s,0
2022-07-08,黄渡,苏州河/吴淞江,63405100,flow,39.0,m3/s,0
2022-07-09,黄渡,苏州河/吴淞江,63405100,flow,40.4,m3/s,0
2022-07-10,黄渡,苏州河/吴淞江,63405100,flow,42.8,m3/s,0
2022-07-11,黄渡,苏州河/吴淞江,63405100,flow,33.0,m3/s,0
2022-07-12,黄渡,苏州河/吴淞江,63405100,flow,18.5,m3/s,0
2022-07-13,黄渡,苏州河/吴淞江,63405100,flow,15.0,m3/s,0
2022-07-14,黄渡,苏州河/吴淞江,63405100,flow,12.2,m3/s,0
2022-07-15,黄渡,苏州河/吴淞江,63405100,flow,37.6,m3/s,0
2022-07-16,黄渡,苏州河/吴淞江,63405100,flow,17.0,m3/s,0
2022-07-17,黄渡,苏州河/吴淞江,63405100,flow,4.7,m3/s,0
2022-07-18,黄渡,苏州河/吴淞江,63405100,flow,5.9,m3/s,0
2022-07-19,黄渡,苏州河/吴淞江,63405100,flow,4.6,m3/s,0
2022-07-20,黄渡,苏州河/吴淞江,63405100,flow,33.5,m3/s,0
2022-07-21,黄渡,苏州河/吴淞江,63405100,flow,40.1,m3/s,0
2022-07-22,黄渡,苏州河/吴淞江,63405100,flow,40.3,m3/s,0
2022-07-23,黄渡,苏州河/吴淞江,63405100,flow,48.2,m3/s,0
2022-07-24,黄渡,苏州河/吴淞江,63405100,flow,42.2,m3/s,0
2022-07-25,黄渡,苏州河/吴淞江,63405100,flow,44.2,m3/s,0
2022-07-26,黄渡,苏州河/吴淞江,63405100,flow,42.1,m3/s,0
2022-07-27,黄渡,苏州河/吴淞江,63405100,flow,39.4,m3/s,0
2022-07-28,黄渡,苏州河/吴淞江,63405100,flow,16.2,m3/s,0
2022-07-29,黄渡,苏州河/吴淞江,63405100,flow,6.9,m3/s,0
2022-07-30,黄渡,苏州河/吴淞江,63405100,flow,15.5,m3/s,0
2022-07-31,黄渡,苏州河/吴淞江,63405100,flow,25.2,m3/s,0
2022-08-01,黄渡,苏州河/吴淞江,63405100,flow,8.8,m3/s,0
2022-08-02,黄渡,苏州河/吴淞江,63405100,flow,18.9,m3/s,0
2022-08-03,黄渡,苏州河/吴淞江,63405100,flow,11.9,m3/s,0
2022-08-04,黄渡,苏州河/吴淞江,63405100,flow,38.7,m3/s,0
2022-08-05,黄渡,苏州河/吴淞江,63405100,flow,40.5,m3/s,0
2022-08-06,黄渡,苏州河/吴淞江,63405100,flow,32.6,m3/s,0
2022-08-07,黄渡,苏州河/吴淞江,63405100,flow,42.7,m3/s,0
2022-08-08,黄渡,苏州河/吴淞江,63405100,flow,40.0,m3/s,0
2022-08-09,黄渡,苏州河/吴淞江,63405100,flow,40.4,m3/s,0
2022-08-10,黄渡,苏州河/吴淞江,63405100,flow,36.6,m3/s,0
2022-08-11,黄渡,苏州河/吴淞江,63405100,flow,38.5,m3/s,0
2022-08-12,黄渡,苏州河/吴淞江,63405100,flow,8.7,m3/s,0
2022-08-13,黄渡,苏州河/吴淞江,63405100,flow,2.5,m3/s,0
2022-08-14,黄渡,苏州河/吴淞江,63405100,flow,7.0,m3/s,0
2022-08-15,黄渡,苏州河/吴淞江,63405100,flow,9.9,m3/s,0
2022-08-16,黄渡,苏州河/吴淞江,63405100,flow,12.0,m3/s,0
2022-08-17,黄渡,苏州河/吴淞江,63405100,flow,14.5,m3/s,0
2022-08-18,黄渡,苏州河/吴淞江,63405100,flow,11.3,m3/s,0
2022-08-19,黄渡,苏州河/吴淞江,63405100,flow,28.2,m3/s,0
2022-08-20,黄渡,苏州河/吴淞江,63405100,flow,41.7,m3/s,0
2022-08-21,黄渡,苏州河/吴淞江,63405100,flow,48.1,m3/s,0
2022-08-22,黄渡,苏州河/吴淞江,63405100,flow,44.4,m3/s,0
2022-08-23,黄渡,苏州河/吴淞江,63405100,flow,37.6,m3/s,0
2022-08-24,黄渡,苏州河/吴淞江,63405100,flow,34.2,m3/s,0
2022-08-25,黄渡,苏州河/吴淞江,63405100,flow,37.3,m3/s,0
2022-08-26,黄渡,苏州河/吴淞江,63405100,flow,27.4,m3/s,0
2022-08-27,黄渡,苏州河/吴淞江,63405100,flow,22.4,m3/s,0
2022-08-28,黄渡,苏州河/吴淞江,63405100,flow,21.7,m3/s,0
2022-08-29,黄渡,苏州河/吴淞江,63405100,flow,20.5,m3/s,0
2022-08-30,黄渡,苏州河/吴淞江,63405100,flow,18.4,m3/s,0
2022-08-31,黄渡,苏州河/吴淞江,63405100,flow,12.7,m3/s,0
2022-09-01,黄渡,苏州河/吴淞江,63405100,flow,4.4,m3/s,0
2022-09-02,黄渡,苏州河/吴淞江,63405100,flow,22.2,m3/s,0
2022-09-03,黄渡,苏州河/吴淞江,63405100,flow,41.1,m3/s,0
2022-09-04,黄渡,苏州河/吴淞江,63405100,flow,45.8,m3/s,0
2022-09-05,黄渡,苏州河/吴淞江,63405100,flow,28.4,m3/s,0
2022-09-06,黄渡,苏州河/吴淞江,63405100,flow,45.5,m3/s,0
2022-09-07,黄渡,苏州河/吴淞江,63405100,flow,37.6,m3/s,0
2022-09-08,黄渡,苏州河/吴淞江,63405100,flow,31.7,m3/s,0
2022-09-09,黄渡,苏州河/吴淞江,63405100,flow,30.7,m3/s,0
2022-09-10,黄渡,苏州河/吴淞江,63405100,flow,16.3,m3/s,0
2022-09-11,黄渡,苏州河/吴淞江,63405100,flow,10.4,m3/s,0
2022-09-12,黄渡,苏州河/吴淞江,63405100,flow,10.6,m3/s,0
2022-09-13,黄渡,苏州河/吴淞江,63405100,flow,25.5,m3/s,0
2022-09-14,黄渡,苏州河/吴淞江,63405100,flow,23.8,m3/s,0
2022-09-15,黄渡,苏州河/吴淞江,63405100,flow,-7.1,m3/s,0
2022-09-16,黄渡,苏州河/吴淞江,63405100,flow,41.6,m3/s,0
2022-09-17,黄渡,苏州河/吴淞江,63405100,flow,48.9,m3/s,0
2022-09-18,黄渡,苏州河/吴淞江,63405100,flow,44.2,m3/s,0
2022-09-19,黄渡,苏州河/吴淞江,63405100,flow,37.6,m3/s,0
2022-09-20,黄渡,苏州河/吴淞江,63405100,flow,41.4,m3/s,0
2022-09-21,黄渡,苏州河/吴淞江,63405100,flow,42.3,m3/s,0
2022-09-22,黄渡,苏州河/吴淞江,63405100,flow,39.1,m3/s,0
2022-09-23,黄渡,苏州河/吴淞江,63405100,flow,37.8,m3/s,0
2022-09-24,黄渡,苏州河/吴淞江,63405100,flow,34.9,m3/s,0
2022-09-25,黄渡,苏州河/吴淞江,63405100,flow,14.7,m3/s,0
2022-09-26,黄渡,苏州河/吴淞江,63405100,flow,7.8,m3/s,0
2022-09-27,黄渡,苏州河/吴淞江,63405100,flow,-1.1,m3/s,0
2022-09-28,黄渡,苏州河/吴淞江,63405100,flow,-9.6,m3/s,0
2022-09-29,黄渡,苏州河/吴淞江,63405100,flow,-8.3,m3/s,0
2022-09-30,黄渡,苏州河/吴淞江,63405100,flow,-7.6,m3/s,0
2022-10-01,黄渡,苏州河/吴淞江,63405100,flow,-3.9,m3/s,0
2022-10-02,黄渡,苏州河/吴淞江,63405100,flow,2.9,m3/s,0
2022-10-03,黄渡,苏州河/吴淞江,63405100,flow,6.9,m3/s,0
2022-10-04,黄渡,苏州河/吴淞江,63405100,flow,1.6,m3/s,0
2022-10-05,黄渡,苏州河/吴淞江,63405100,flow,6.5,m3/s,0
2022-10-06,黄渡,苏州河/吴淞江,63405100,flow,17.5,m3/s,0
2022-10-07,黄渡,苏州河/吴淞江,63405100,flow,26.2,m3/s,0
2022-10-08,黄渡,苏州河/吴淞江,63405100,flow,28.5,m3/s,0
2022-10-09,黄渡,苏州河/吴淞江,63405100,flow,25.8,m3/s,0
2022-10-10,黄渡,苏州河/吴淞江,63405100,flow,23.5,m3/s,0
2022-10-11,黄渡,苏州河/吴淞江,63405100,flow,-8.8,m3/s,0
2022-10-12,黄渡,苏州河/吴淞江,63405100,flow,-10.4,m3/s,0
2022-10-13,黄渡,苏州河/吴淞江,63405100,flow,-13.4,m3/s,0
2022-10-14,黄渡,苏州河/吴淞江,63405100,flow,-9.0,m3/s,0
2022-10-15,黄渡,苏州河/吴淞江,63405100,flow,-2.4,m3/s,0
2022-10-16,黄渡,苏州河/吴淞江,63405100,flow,1.8,m3/s,0
2022-10-17,黄渡,苏州河/吴淞江,63405100,flow,2.6,m3/s,0
2022-10-18,黄渡,苏州河/吴淞江,63405100,flow,9.4,m3/s,0
2022-10-19,黄渡,苏州河/吴淞江,63405100,flow,12.6,m3/s,0
2022-10-20,黄渡,苏州河/吴淞江,63405100,flow,13.5,m3/s,0
2022-10-21,黄渡,苏州河/吴淞江,63405100,flow,12.5,m3/s,0
2022-10-22,黄渡,苏州河/吴淞江,63405100,flow,14.6,m3/s,0
2022-10-23,黄渡,苏州河/吴淞江,63405100,flow,12.7,m3/s,0
2022-10-24,黄渡,苏州河/吴淞江,63405100,flow,11.4,m3/s,0
2022-10-25,黄渡,苏州河/吴淞江,63405100,flow,8.0,m3/s,0
2022-10-26,黄渡,苏州河/吴淞江,63405100,flow,5.9,m3/s,0
2022-10-27,黄渡,苏州河/吴淞江,63405100,flow,4.7,m3/s,0
2022-10-28,黄渡,苏州河/吴淞江,63405100,flow,4.2,m3/s,0
2022-10-29,黄渡,苏州河/吴淞江,63405100,flow,2.7,m3/s,0
2022-10-30,黄渡,苏州河/吴淞江,63405100,flow,1.0,m3/s,0
2022-10-31,黄渡,苏州河/吴淞江,63405100,flow,-5.7,m3/s,0
2022-11-01,黄渡,苏州河/吴淞江,63405100,flow,-1.9,m3/s,0
2022-11-02,黄渡,苏州河/吴淞江,63405100,flow,-4.8,m3/s,0
2022-11-03,黄渡,苏州河/吴淞江,63405100,flow,-0.9,m3/s,0
2022-11-04,黄渡,苏州河/吴淞江,63405100,flow,-4.1,m3/s,0
2022-11-05,黄渡,苏州河/吴淞江,63405100,flow,-1.5,m3/s,0
2022-11-06,黄渡,苏州河/吴淞江,63405100,flow,-4.4,m3/s,0
2022-11-07,黄渡,苏州河/吴淞江,63405100,flow,-4.6,m3/s,0
2022-11-08,黄渡,苏州河/吴淞江,63405100,flow,-10.2,m3/s,0
2022-11-09,黄渡,苏州河/吴淞江,63405100,flow,-11.3,m3/s,0
2022-11-10,黄渡,苏州河/吴淞江,63405100,flow,-7.5,m3/s,0
2022-11-11,黄渡,苏州河/吴淞江,63405100,flow,0.4,m3/s,0
2022-11-12,黄渡,苏州河/吴淞江,63405100,flow,17.6,m3/s,0
2022-11-13,黄渡,苏州河/吴淞江,63405100,flow,19.3,m3/s,0
